KARTHIKA HAIRFALL SHIELD 1/-,SHAMPOO,CALVIN CARE,GST 18%,0.77,0.82,1,10,9,SHEETS,1,SRI PONNIAMMAN AGENCY,33051090,0
KARTHIKA HERBAL PWD 1/-,SHAMPOO,CALVIN CARE,GST 18%,0.77,0.87,1,20,18,SHEETS,2000,SRI PONNIAMMAN AGENCY,33051090,0
KASTHURI METHI 100GM,MASALA,GENERAL,GST 0%,20,20,35,150,125,BUNDAL,5,,,0
KB CHAKKI ATTA 10KG,FLOUR,GENERAL,GST 0%,280,280,400,1020,960,BAG,3,,1106,0
KB CHAKKI ATTA 2KG,FLOUR,GENERAL,GST 0%,600,600,0,650,620,BAG,25,CASH BILL,1106,0
KB CHAKKI ATTA 5KG,FLOUR,GENERAL,GST 0%,840,840,0,950,900,BAG,6,CASH BILL,1106,0
KESARI BUSH,GENERAL,GENERAL,GST 18%,40,45,55,55,50,NOS,1,MANI BAJI SHOP,2106,0
KESARI CHAKKI ATTA 5KG,FLOUR,GENERAL,GST 0%,900,900,0,980,950,BAG,6,CASH BILL,1106,0
KESARI COLOR 20NO,GENERAL,GENERAL,GST 18%,1.4,1.65,40,35,40,NOS,20,MANI BAJI SHOP,2106,0
KESHAR KALI 25K,RAW RICE,GENERAL,GST 5%,1353.33,1421,3500,1600,1550,BAG,25,TPL ENTERPRISES,1006,0
KIT KAT 5/-,CHOCOLATE,NESTLE,GST 18%,3.85,4.54,5,290,280,NOS,16,R K AGENCIES,19053211,0
KIT KAT MINI 10/-,CHOCOLATE,NESTLE,GST 18%,7.7,9.09,10,345,332,BOX,16,R K AGENCIES,19053211,0
KITCHEN KING 100GM,MASALA,EVEREST,GST 5%,52,52.13,65,600,550,BUNDAL,10,SREE SAPTHAGIRI ENTERPRISES,,0
KOVA,FUNCTION,GENERAL,GST 0%,0,0,0,0,0,KGS,1,,,0
KRACKJACK SWEET SALT,BISCUITS,PARLE,GST 18%,22.7,26.25,30,30,28,NOS,1,R.K MARKETING,19059020,0
KRACKJACK SWEET SALTY 10/-,BISCUITS,PARLE,GST 18%,7.57,8.75,10,10,9.2,NOS,1,R.K MARKETING,19059020,0
KRACKJACK SWEET SALTY 5/-,BISCUITS,PARLE,GST 18%,3.78,4.37,5,60,58,BUNDAL,12,R.K MARKETING,19059020,0
KSN JAM 200G,JAM,HINDUSTAN,GST 12%,53.24,59.63,65,65,61,NOS,1,SRI BALAJI TRADING COMPANY,20079990,0
KSN JAM POUCH 11G,JAM,HINDUSTAN,GST 18%,1.64,1.78,2,2,1.9,SHEETS,10,SRI BALAJI TRADING COMPANY,20079990,0
KSN JAM TUB 100G,JAM,HINDUSTAN,GST 12%,16.38,18.35,20,20,19,NOS,1,SRI BALAJI TRADING COMPANY,20079990,0
KUR GCRS 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
KUR GCRS 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
KUR HH 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
KUR MAGIC MASALA 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
KUR MAGIC MASALA 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
KUR NAUGHTY TOMATO 5/-,CHIPS,PEPSICO,GST 12%,3.9107,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
KUR RCC 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
KUR RCC 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS AMERICAN STYLE 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS AMERICAN STYLE 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS CHEESE & HERB 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS CHEESE & HERB 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,70,70,64,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS CHEESE GARLIC BREAD 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS CHEESE GARLIC BREAD 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,70,70,64,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS CLASSIC STALTED 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS HOT & SWEET 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS MAGIC MASALA 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS SPANISH TOMATO 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS SPANISH TOMATO 5/-,CHIPS,PEPSICO,GST 12%,3.91,4.38,75,75,69,SHEETS,1,JPS ENTERPRISES,210690,0
LAYS WAFER STYLE CHILLI 10/-,CHIPS,PEPSICO,GST 12%,7.82,8.76,100,100,90,SHEETS,1,JPS ENTERPRISES,210690,0
LEAF,MASALA,GENERAL,GST 0%,150,150,0,250,200,KGS,1,MANI BAJI SHOP,0,0
LEAF 10/-,10 SHEET,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,0,0
LEMON RICE PWD 10/-,MIXED RICE,MTR,GST 5%,8.02,8.42,10,10,9,SHEETS,12,VENKATESHWARA AGENCIES,9109100,0
LEMON SALT 500GM,SPICES,GENERAL,GST 0%,65,65,0,80,75,KGS,1,MANI BAJI SHOP,,0
LG GATTI ASAFOETIDA 50GM,SPICES,GENERAL,GST 0%,52,55,0,1200,1100,BOX,20,,1301,0
LG PWD ASAFOETIDA 50GM,SPICES,GENERAL,GST 0%,52,55,0,1200,1100,BOX,20,,1301,0
LIFEBUOY 10/-,SOAP,HINDUSTAN,GST 18%,7.73,9.12,10,10,9.5,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
LIFEBUOY 125G,SOAP,HINDUSTAN,GST 18%,19.62,22.69,25,25,24,NOS,126,SRI BALAJI TRADING COMPANY,34011190,0
LIRIL LEMON TREE,SOAP,HINDUSTAN,GST 18%,25.11,29.63,34,34,31,NOS,126,SRI BALAJI TRADING COMPANY,34011190,0
LIZOL DFC CIT 200ML,TOILET,GODREJ,GST 18%,29.27,34.54,38,36,35,NOS,48,DESHIKASHREE ENTERPRISES,3808,0
LIZOL DFC CIT 500ML,TOILET,GODREJ,GST 18%,71.65,82.96,93,90,88,NOS,24,DESHIKASHREE ENTERPRISES,3808,0
LIZOL DFC FLO 200ML,TOILET,GODREJ,GST 18%,29.27,34.54,38,36,35,NOS,48,DESHIKASHREE ENTERPRISES,3808,0
LIZOL DFC FLO 500ML,TOILET,GODREJ,GST 18%,71.65,82.96,93,90,88,NOS,24,DESHIKASHREE ENTERPRISES,3808,0
LIZOL DFC JAZ 200ML,TOILET,GODREJ,GST 18%,29.27,34.54,38,36,35,NOS,48,DESHIKASHREE ENTERPRISES,3808,0
LIZOL DFC JAZ 500ML,TOILET,GODREJ,GST 18%,71.65,82.96,93,90,88,NOS,24,DESHIKASHREE ENTERPRISES,3808,0
LUX INTERNATIONAL,SOAP,HINDUSTAN,GST 18%,25.11,29.04,32,32,28.5,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
LUX ROSE 100G,SOAP,HINDUSTAN,GST 18%,19.62,22.69,25,25,23.5,NOS,144,SRI BALAJI TRADING COMPANY,34011190,0
LUX ROSE 50G,SOAP,HINDUSTAN,GST 18%,7.73,9.12,10,10,9.5,NOS,144,SRI BALAJI TRADING COMPANY,34011190,0
MACORONI 250GM,DALL,GENERAL,GST 18%,17,20.06,0,20,20,PKT,1,CASH BILL,1902,0
MACRONI SPRING 25KG,GENERAL,GENERAL,GST 12%,41.96,47,80,1375,1350,KGS,25,SHAMBHAVI SYNDICATE,19021900,0
MAGGI 2MIN 12/-,NOODLES,NESTLE,GST 12%,9.83,11.01,12,12,11.25,PKT,96,R K AGENCIES,190233010,0
MAGGI 2MIN MASALA 24/-,NOODLES,NESTLE,GST 12%,19.66,22.02,24,24,23,NOS,140,R K AGENCIES,19023010,0
MAGGI 2MIN MASALA 43/-,NOODLES,NESTLE,GST 12%,35.22,39.45,43,43,40,NOS,24,R K AGENCIES,19023010,0
MAGGI 2MIN SPL MASALA 15/-,NOODLES,NESTLE,GST 12%,12.29,13.76,15,15,14,NOS,96,R K AGENCIES,19023010,0
MAGGI HOT & SWEET PICHKOO 90GM,SAUCE,NESTLE,GST 12%,16.38,18.35,20,20,19,NOS,12,R K AGENCIES,21032000,0
MAGGI TOMATO PICHKOO 90GM,SAUCE,NESTLE,GST 12%,12.29,13.77,15,15,14,NOS,12,R K AGENCIES,21032000,0
MAGIX CHOCOLATE,BISCUITS,PARLE,GST 18%,3.85,4.54,5,60,57,BUNDLE,12,R.K MARKETING,19059020,0
MAGIX ELAICHI,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,57,BUNDAL,12,R.K MARKETING,19059020,0
MAGIX MANGO,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,58,BUNDAL,12,R.K MARKETING,19059020,0
MAGIX ORANGE,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,57,BUNDLE,12,R.K MARKETING,19059020,0
MAGIX PINEAPPLE,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,57,BUNDLE,12,R.K MARKETING,19059020,0
MAGIX STRAWBERRY,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,57,BUNDLE,12,R.K MARKETING,19059020,0
MAHARISHI 25KG,HALF BOILED,GENERAL,GST 0%,1046.24,1046.24,2800,1350,1300,BAG,25,HIRA TADERS,1006,0
MANGO LIQUID 500ML,SNACKS,GENERAL,GST 0%,246,246,0,260,255,NOS,1,,,0
MARATI MOGGU,SPICES,GENERAL,GST 0%,600,600,0,800,750,KGS,1,CASH BILL,1207,0
MARGO 100G 4+1,SOAP,MARGO,GST 18%,94.17,108.9,120,120,110,NOS,18,SRI RAM AGENCY,34011190,0
MARGO ON 100GM,SOAP,MARGO,GST 18%,23.55,26.96,30,29,27.5,NOS,90,SRI RAM AGENCY,34011190,0
MARIE LGT 10/-,BISCUITS,ITC,GST 18%,7.62,8.54,10,10,9.5,NOS,1,SHREE SHANER AGANICES,1905,0
MARIE LGT 5/-,BISCUITS,ITC,GST 18%,3.81,4.27,5,60,58,BUNDLE,12,SHREE SHANER AGANICES,1905,0
MARIEGOLD 10/-,BISCUITS,BRITANNIA,GST 18%,7.63,8.69,10,650,640,PKT,72,SIVA TRADERS,19053100,0
MARIEGOLD 5/-,BISCUITS,BRITANNIA,GST 18%,3.82,4.35,5,760,750,PKT,168,SIVA TRADERS,19053100,0
MASSOR GOLA 30KG,DALL,GENERAL,GST 0%,67,67,3800,2250,2150,KGS,30,SHAMBHAVI SYNDICATE,713,0
MASSOR GOLA 50KG,DALL,GENERAL,GST 0%,68,68,5800,3500,3450,KGS,1,DAIMOND TRADING COMPANY,713,0
MATCH BOX 1/-,GENERAL,GENERAL,GST 0%,8,8,15,60,54,NOS,6,,,0
MD 12 BOUQUET,POOJA ITEMS,MANGALDEEP,GST 5%,7.94,7.84,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD 12 LAVENDER,POOJA ITEMS,MANGALDEEP,GST 5%,7.94,7.84,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD 12 MARIGOLD,POOJA ITEMS,MANGALDEEP,GST 5%,7.93,7.83,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD 12 SANDAL,POOJA ITEMS,MANGALDEEP,GST 5%,7.94,7.84,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD 12 TEMPLE,POOJA ITEMS,MANGALDEEP,GST 5%,7.94,7.84,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD 12 TREYA,POOJA ITEMS,MANGALDEEP,GST 5%,7.94,7.84,10,110,96,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD HA RAJASTHAN 30KG,DALL,GENERAL,GST 0%,95.33,95.33,110,3300,3250,KGS,30,MANI BAJI SHOP,713,0
MD JASMINE,POOJA ITEMS,MANGALDEEP,GST 5%,3.84,3.7,5,54,48,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD KALASA 25,DALL,GENERAL,GST 0%,2350,2350,3500,2750,2500,BAG,25,CASH BILL,713,0
MD KALASA 50KG,DALL,GENERAL,GST 0%,90,90,3200,5500,5250,KGS,30,SHAMBHAVI SYNDICATE,713,0
MD ROSE,POOJA ITEMS,MANGALDEEP,GST 5%,3.84,3.7,5,54,48,BUNDAL,12,SHREE SHANER AGANICES,3307 41 00,0
MD SADHVI 100,POOJA ITEMS,MANGALDEEP,GST 5%,25.24,25.44,35,180,160,BUNDAL,6,SHREE SHANER AGANICES,3307 41 00,0
MD SWASTHIK 30KGS,DALL,GENERAL,GST 0%,90,90,3200,3300,3000,KGS,30,SHAMBHAVI SYNDICATE,713,0
MEALS PLATE 25NO,FUNCTION,,GST 0%,0,0,0,0,0,BAG,1,,,0
MEDIMIX AYU SOAP 10/-,SOAP,MEDIMIX,GST 18%,7.71,8.96,10,120,114,SHEETS,12,SRI ANDAL & CO,34011110,0
MEDIMIX AYU SOAP 125G,SOAP,MEDIMIX,GST 18%,30.81,34.9,40,40,38,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX AYU SOAP 4 X 75G,SOAP,MEDIMIX,GST 18%,60.09,68.07,78,75,73,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX AYU SOAP 5/-,SOAP,MEDIMIX,GST 18%,3.85,4.27,5,180,173,JAR,36,SRI ANDAL & CO,34011110,0
MEDIMIX AYU SOAP 75G,SOAP,MEDIMIX,GST 18%,20.03,22.69,26,26,24.5,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX SANDAL SOAP 125G,SOAP,MEDIMIX,GST 18%,36.21,41.6,47,47,45,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX SANDAL SOAP 75G,SOAP,MEDIMIX,GST 18%,23.11,26.52,30,30,28.5,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX SOAP MULTI 3PIE 125G,SOAP,MEDIMIX,GST 18%,80.89,91.63,105,105,110,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX TRANS SOAP 125G,SOAP,MEDIMIX,GST 18%,36.21,41.23,47,47,45,NOS,1,SRI ANDAL & CO,34011110,0
MEDIMIX TRANS SOAP 75G,SOAP,MEDIMIX,GST 18%,23.11,26.32,30,30,28.5,NOS,1,SRI ANDAL & CO,34011110,0
MEERA ADV HW PWD 40GM,SHAMPOO,CALVIN CARE,GST 18%,26.19,30.91,34,34,32,NOS,1,SRI PONNIAMMAN AGENCY,33051090,0
MEERA ADV HW PWD 5.6GM,SHAMPOO,CALVIN CARE,GST 18%,3.08,3.63,4,60,57,SHEETS,1960,SRI PONNIAMMAN AGENCY,33051090,0
MEERA ADV HW PWD 80GM,SHAMPOO,CALVIN CARE,GST 18%,48.54,57.28,63,60,58.5,NOS,1,SRI PONNIAMMAN AGENCY,33051090,0
MEERA ANTI DANDRUFF 5ML,SHAMPOO,CALVIN CARE,GST 18%,1.54,1.68,2,20,18,SHEETS,10,SRI PONNIAMMAN AGENCY,33051090,0
MEERA COCONUT OIL 100ML,COCONUT OIL,CALVIN CARE,GST 5%,27.71,17.64,32,25,15,NOS,1,SRI PONNIAMMAN AGENCY,15131900,0
MEERA COCONUT OIL 25ML,COCONUT OIL,CALVIN CARE,GST 5%,8.66,7.91,10,10,9.5,NOS,1,SRI PONNIAMMAN AGENCY,15131900,0
MEERA COCONUT OIL 28ML,COCONUT OIL,CALVIN CARE,GST 5%,8.66,6.74,10,10,9.5,NOS,1,SRI PONNIAMMAN AGENCY,15131900,0
MEERA COCONUT OIL 500ML,COCONUT OIL,CALVIN CARE,GST 5%,125.54,82.39,145,90,60,NOS,1,SRI PONNIAMMAN AGENCY,15131900,0
MEERA HAIRFALL CARE 5ML,SHAMPOO,CALVIN CARE,GST 18%,1.54,1.7,2,20,18,SHEETS,10,SRI PONNIAMMAN AGENCY,33051090,0
MEERA HERBAL PWD 150GM,SHAMPOO,CALVIN CARE,GST 18%,70.11,82.73,91,90,85,PKT,1,SRI PONNIAMMAN AGENCY,33051090,0
MELODY CLAASIC CHOCOLATE 100/-,CHOCOLATE,PARLE,GST 18%,73.7,86.97,100,100,90,PKT,100,R.K MARKETING,18069010,0
MELODY CLAASIC CHOCOLATE 50/-,CHOCOLATE,PARLE,GST 18%,36.85,43.49,50,50,45,PKT,50,R.K MARKETING,18069010,0
MENTHYALLU,SPICES,GENERAL,GST 18%,70,82.6,0,90,85,KGS,1,MANI BAJI SHOP,,0
MENTHYALLU 10/-,10 SHEET,GENERAL,GST 18%,4.5,5.31,10,80,75,SHEETS,10,MANI BAJI SHOP,,0
MENTHYALLU 100GM,SPICES,GENERAL,GST 0%,8,8,0,100,90,BUNDAL,10,MANI BAJI SHOP,1207,0
MENTHYALLU 50GM,SPICES,GENERAL,GST 0%,4,4,0,100,90,BUNDAL,20,MANI BAJI SHOP,1207,0
METRO 175GM,WASHING,GENERAL,GST 18%,7.5,8.85,13,12,10,PKT,1,MANI BAJI SHOP,8422,0
MILK MADE,FUNCTION,NESTLE,GST 18%,0,115,125,125,120,NOS,1,,,0
MILK PWD EVERYDAY 200GM,BEVERAGES,NESTLE,GST 5%,85,89.25,104,100,95,PKT,1,MANI BAJI SHOP,402,0
MILK PWD EVERYDAY 20GM,BEVERAGES,GENERAL,GST 5%,8.82,9.26,10,120,115,SHEETS,32,R K AGENCIES,402,0
MILK SHAKTI 14GM,BISCUITS,PARLE,GST 18%,6.7,7.91,10,108,102,BUNDLE,12,R.K MARKETING,19059020,0
MILK SHAKTI 5/-,BISCUITS,PARLE,GST 18%,3.78,4.24,5,60,56,BUNDLE,12,R.K MARKETING,19059020,0
MILKYBAR CHOO PALIN 5/-,CHOCOLATE,NESTLE,GST 12%,4,4.35,5,140,132,BOX,30,R K AGENCIES,17049020,0
MILKYBAR MOOSHA 10/-,CHOCOLATE,NESTLE,GST 12%,8.01,8.7,10,230,222,BOX,12,R K AGENCIES,17049020,0
MIXED RICE 25KG,HALF BOILED,GENERAL,GST 0%,34.4,34.4,0,900,880,BAG,25,MANI BAJI SHOP,1006,0
MOMS MAGIC CAHEW & ALM 10/-,BISCUITS,ITC,GST 18%,7.73,9.12,10,10,9.5,NOS,1,SHREE SHANER AGANICES,1905,0
MOMS MAGIC CASHEW & ALM 5/-,BISCUITS,ITC,GST 18%,3.87,4.11,5,5,4.8,NOS,1,SHREE SHANER AGANICES,1905,0
MOMS MAGIC RICH BUTTER 10/-,BISCUITS,ITC,GST 18%,7.73,9.12,10,10,9.5,NOS,1,SHREE SHANER AGANICES,1905,0
MOMS MAGIC RICH BUTTER 5/-,BISCUITS,ITC,GST 18%,3.87,4.57,5,60,58,BUNDLE,1,SHREE SHANER AGANICES,1905,0
MONACO CLASSIC SALTED,BISCUITS,PARLE,GST 18%,7.57,8.93,10,10,9.2,NOS,1,R.K MARKETING,19059020,0
MOONG 50KG,DALL,GENERAL,GST 0%,82,84,5900,4750,4500,KGS,50,MANI BAJI SHOP,713,0
MOONG SMN 30KG,DALL,GENERAL,GST 0%,2451.42,2451.42,5900,3800,3500,KGS,30,DAIMOND TRADING COMPANY,713,0
MOONG VASAVI 30KG,DALL,GENERAL,GST 0%,100,100,0,3100,3050,KGS,30,MANI BAJI SHOP,713,0
MSF 999 GOLD 25KG,HALF BOILED,GENERAL,GST 0%,1080,1080,0,1200,1150,BAG,25,CASH BILL,1006,0
MUGGI BAR 250GM,DISHWASH,MUGGI,GST 18%,0,0,27,25,22,NOS,1,MANI BAJI SHOP,8422,0
MUGGI BAR 500GM,DISHWASH,MUGGI,GST 18%,0,0,47,45,40,NOS,1,MANI BAJI SHOP,8422,0
MUGI FRESH BLACK 3/-,WASHING,MUGGI,GST 18%,1.95,2.3,3,300,250,SHEETS,1,V.K AGENCIES,34022010,0
MUGI FRESH BLUE 3/-,WASHING,MUGGI,GST 18%,1.95,2.3,3,300,250,SHEETS,1,V.K AGENCIES,34022010,0
MUGI FRESH COOL 3/-,WASHING,MUGGI,GST 18%,1.95,2.3,3,300,250,SHEETS,1,V.K AGENCIES,34022010,0
MUNCH 4X4 10/-,CHOCOLATE,NESTLE,GST 18%,7.6,8.52,10,305,295,BOX,18,R K AGENCIES,19053211,0
MUNCH BOX 5/-,CHOCOLATE,NESTLE,GST 18%,3.8,4.23,5,360,324,PKT,24,R K AGENCIES,19053211,0
MUNCH CRISP POP 10/-,CHOCOLATE,NESTLE,GST 18%,7.6,8.97,10,266,258,BOX,18,R K AGENCIES,19053211,0
MUNCH TRIO 10/-,CHOCOLATE,NESTLE,GST 18%,7.6,8.97,10,266,258,BOX,18,R K AGENCIES,19053211,0
MUSTARD,SPICES,GENERAL,GST 18%,60,70.8,0,80,78,KGS,1,MANI BAJI SHOP,,0
MUSTARD 10/-,10 SHEET,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,1207,0
MUSTARD 50GM,SPICES,GENERAL,GST 0%,80,80,0,100,90,BUNDAL,20,CASH BILL,1207,0
MUSTARD BIG 10/-,SPICES,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,1207,0
MV HMT,HALF BOILED,GENERAL,GST 0%,44,44,2400,1250,1150,BAG,25,HIRA TADERS,1006,0
MYSORE SANDAL GOLD 125GM,SOAP,MYSORE SANDAL,GST 18%,61.77,72.89,80,7480,6240,BOX,96,RAM COMMUNICATIONS,34011190,0
MYSORE SANDAL SOAP 125GM,SOAP,MYSORE SANDAL,GST 18%,47.67,56.25,62,7200,6960,BOX,120,RAM COMMUNICATIONS,34011190,0
MYSORE SANDAL SOAP 75GM,SOAP,MYSORE SANDAL,GST 18%,28.82,34.01,38,7500,7000,BOX,200,RAM COMMUNICATIONS,34011190,0
MYSORE SINGLE 150GM,SOAP,MYSORE SANDAL,GST 18%,57.93,68.36,75,75,70,PKT,45,RAM COMMUNICATIONS,34011190,0
MYSORE TRIO BATH TALCUM 50GM,BEAUTY PRODUCTS,MYSORE SANDAL,GST 18%,165.26,195.01,220,210,200,BOTTLE,30,RAM COMMUNICATIONS,34011190,0
NAKSHATHRA 25KG,HALF BOILED,GENERAL,GST 0%,36,36,0,1000,980,KGS,25,MANI BAJI SHOP,1006,0
NANDHINI GHEE 1LTR,GHEE,GENERAL,GST 12%,375,420,6500,5200,5150,NOS,12,RAYAKOTTAH ENTERPRISES,405,0
NANDHINI GHEE 200ML,GHEE,GENERAL,GST 12%,94.6428,96,3540,5040,5000,BOX,60,RAYAKOTTAH ENTERPRISES,405,0
NANDHINI GHEE 500ML,GHEE,GENERAL,GST 12%,188.39,211,5200,5500,5000,BOX,24,RAYAKOTTAH ENTERPRISES,405,0
NATTU SAKARE,SUGAR,GENERAL,VAT 0 %,1450,1450,1800,1550,1500,BAG,30,CASH BILL,,0
NATURE POWER LAVE 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER LIME 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER ROSE 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER SAN 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NEWS PAPER 10KG,GENERAL,GENERAL,GST 0%,26,26,0,300,290,KGS,10,MANI BAJI SHOP,4902,0
NEWS PAPER UNUSED 10KG,GENERAL,GENERAL,GST 0%,27,27,0,320,310,KGS,10,MANI BAJI SHOP,4902,0
NIMWASH VEG&FRUIT WASH 150ML,WASHING,ITC,GST 18%,23.11,27.27,30,30,28.5,PKT,1,SHREE SHANER AGANICES,3402 20 10,0
NOODLES 400GM,NOODLES,GENERAL,GST 0%,28,28,0,1250,1200,BAG,40,MANI BAJI SHOP,19023010,0
NUTRICRUNCH DIGESTIVE,BISCUITS,PARLE,GST 18%,15.13,17.85,20,20,18.5,NOS,1,R.K MARKETING,19059020,0
NYLON JAVARASI 500GM,DALL,GENERAL,GST 18%,35,41.3,55,50,45,PKT,1,MANI BAJI SHOP,,0
OIL TIN 15LTR,REFINED OIL,GENERAL,GST 5%,1952.38,2050,2650,2250,2200,TIN,15,,15121910,0
OMOM,MASALA,GENERAL,GST 0%,180,180,0,265,260,KGS,1,CASH BILL,90189044,0
OMOM 10/-,MASALA,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,90189044,0
ORAL B KIDS BRESH 10+2,TOOTH BRESH,P&G,GST 18%,10.1,10.41,20,150,130,SHEETS,10,BHAWAR SALES CORPORATION,96032100,0
ORAL B SHINY 12+2,TOOTH BRESH,P&G,GST 18%,9.18,10.47,32,280,260,SHEETS,24,BHAWAR SALES CORPORATION,96032100,0
ORANGE MAIDA 50KG,FLOUR,GENERAL,GST 0%,29.3,29.3,4500,1500,1480,KGS,50,MANOJ STORE,1106,0
ORANGE RED BUSH,GENERAL,GENERAL,GST 18%,40,40,55,50,45,NOS,1,MANI BAJI SHOP,2106,0
ORANGE RED COLOR 20NO,GENERAL,GENERAL,GST 18%,1.4,1.65,40,35,40,NOS,20,MANI BAJI SHOP,2106,0
PADAYAPPA 10/-,WASHING,GENERAL,GST 18%,8,8,10,10,9,BOX,60,,8422,0
PADAYAPPA 2.5/-,WASHING,GENERAL,GST 18%,2,2,2.5,2.5,2.25,BOX,60,,8422,0
PADAYAPPA 5/-,WASHING,GENERAL,GST 18%,4,4,5,5,4.5,BOX,60,,8422,0
PADAYAPPA GOLD 200GM,WASHING,GENERAL,GST 18%,8,8,10,10,9,BOX,60,MANI BAJI SHOP,8422,0
PALMOLIVE BOTTLE 150ML,SANITAIZER,PALMOLIVE,GST 18%,37.75,44.55,49,49,46,NOS,1,NEW GOLDEN AGENCIES,34013019,0
PALMOLIVE REFIEL 150ML,SANITAIZER,PALMOLIVE,GST 18%,37.75,44.55,49,49,46,NOS,1,NEW GOLDEN AGENCIES,34013019,0
PAM OIL TIN,PAM OIL,GENERAL,GST 5%,1480,1554,0,1600,1580,TIN,15,CASH BILL,1508,0
PAMPERS PANTS 2*4 L 28/-,DIPPER,P&G,GST 12%,10.6838,11.97,28,215,200,SHEETS,30,BHAWAR SALES CORPORATION,96190030,0
PAMPERS PANTS 2*4 M 24/-,DIPPER,P&G,GST 12%,9.1575,10.26,24,190,170,SHEETS,1,BHAWAR SALES CORPORATION,96190030,0
PAMPERS PANTS 2*4 S 20/-,DIPPER,P&G,GST 12%,7.6313,8.55,20,160,150,SHEETS,144,BHAWAR SALES CORPORATION,96190030,0
